id,summary
39343,"Summary
Summary
Lego Brick
Tags
12
2x2
2x3
2x4
2x6
4
6
8
block
blocks
brick
bricks
building
LEGO
Piece
License
CC BY-NC
Lego® Block's 2x2, 3x2, 4x2, 6x2
by SmokyFrosty is licensed under the Creative Commons - Attribution - Non-Commercial license."
92148,"Summary
Summary
This is a ZR1 V8 engine bolck, wish you like it~
Tags
block
engine
V8
ZR1
License
CC BY-SA
ZR1 V8 block
by cmc is licensed under the Creative Commons - Attribution - Share Alike license."
1090268,"Summary
Print Settings
Summary
This is the CaliBlock (calibration + block). It's a calibration print that can be also used as a nifty building toy. If your printer is reasonably well-calibrated, CaliBlocks will snap together much like Legos. No pins or screws required.
TAKE THE 1 HOUR CALIBLOCK CHALLENGE! Try to print a ""caliblock normal half"" in less than one hour. It's a challenge for most printers! You must meet the following conditions: 
Be honest! Nobody likes cheaters.
Actual recorded print time must be less than 1 hour, slicer estimates don't count.
No scaling, final dimensions must be +/-1% of the targets.
1-hour CaliBlocks must clip and unclip with other CaliBlock without breaking.
Post a close-up ""make"" photo of the print along with your printer model and slicer settings to prove you did it.
If you succeed, you get a million 3D printer points!
Version history:
Rev 5: initial upload
Rev 6: Beveled corners on clips to make it less sharp on hands
Rev 7: Beveled some corners at the base of half blocks to further reduce sharpness
Rev 7b: Added ""tight fit"" option to reduce play for people with super-precise printers (from 0.3mm per clip to 0.1mm per clip)
This was inspired by the 3D Benchy boat (http://www.thingiverse.com/thing:763622). Calibration prints should be fun! This print is great for:
Overhangs... it's chockablock full of 'em. But all overhangs are less than 60 degrees so it's completely printable without support!
Retraction... there are SO many retractions. SO MANY.
Print strength... if the clips snap off, your print is too weak! The model geometry is specifically oriented to maximize clip strength.
Dimension tolerance... the clips should be a snug snap-fit but also removable and reusable. If you're crazy over-extruding, it won't go together. Also, the square faces are 20x20mm with a 12x12mm hole and the edge-to-edge length is 60mm,
Ringing and position registration... it's got tons of great sharp turns to shake your printer!
I strongly recommend printing two ""halves"" and gluing them together. No support required. But if you want to work on supports too, go ahead and try to print the ""whole"" model in one go. It should be good for testing dissolvable filaments and different slicer support types.
Note: I came up with the idea independently, but I want to give credit to the BUBO block for beating me to the punch with a very similar toy shape: http://www.thingiverse.com/thing:685490 
Print Settings
Rafts:
Doesn't Matter
Supports:
No
Resolution:
0.1-0.3
Infill:
Some
Notes:
I strongly recommend PETG or ABS or other filament with a little bit of flex to it. PLA is often too brittle for repeated use of snap-fit components. But it can be done quite easily, I have printed a bunch.
Use your best overhang settings: small layer heights with print cooling suitable for your chosen filament.
Extrusion width should probably be 0.6mm or less, I've been printing at 0.6 and 0.4 with good results.
Infill IS required, but can be light (eg ~10-30% depending on pattern).
After printing two halves, make sure the snaps fit together. And then if you want, glue them together flat-to-flat. You'll have to pick a glue appropriate to your plastic, but regular superglue should work ok with most materials. I've been using Loctite 401. It sets very fast, but it's great for difficult-to-glue plastics.
Tags
block
building blocks
calibration
construction toys
overhang
printer calibration
retraction
toy
License
CC BY
CALIBLOCK - Calibration Print Toy
by tempo502 is licensed under the Creative Commons - Attribution license."
31634,"Summary
Instructions
Summary
Kurt Naef's Building Blocks (1955) were among the first of his designs for children and a core component of his Basel-based companyâ€™s educational philosophy. These blocks can be stacked and nested to form staggered constructionsâ€”bridges and towers, for instanceâ€”stimulating a childâ€™s creativity. Ages 3 and up.
Don't have a 3D printer? You can now order them directly from Shapeways ($103.27)! http://www.shapeways.com/model/736492/naef-building-blocks.html
(A set of 16 in wood is $160 at the MOMA Store: https://www.momastore.org/webapp/wcs/stores/servlet/ProductDisplay_Naef-Colored-Building-Blocks_10451_10001_141198_-1_26698_26700)
This thing was made with Tinkercad. Edit it online https://tinkercad.com/things/4GMNHdAasD5
Instructions
Print as many as you'd like in all kinds of pretty colored plastics that you have! The more, the better. This scale is at 2"" blocks, the original size, but you could probably make them smaller or larger if you'd prefer!
Tags
blocks
building
construction
toy
License
CC BY-SA
Naef Building Block
by zhoujianfu is licensed under the Creative Commons - Attribution - Share Alike license."
595467,"Summary
Instructions
Summary
Hello,
these are my first 3D models.
i printed them both pretty small and they came out great with 0,1 mm layer height.  
This contains;  
TNT
Command block
Enchanting Table
Anvil with sword
Instructions
I made this thing in Inventor 2015
Tags
3D
3dhubs
anvil
block
book
command
commandblock
enchant
enchanting
Minecraft
models
sword
table
tnt
License
CC BY-NC
Minecraft 3D Blocks
by Arcaniax is licensed under the Creative Commons - Attribution - Non-Commercial license."
4655051,"Summary
Print Settings
Summary
The size I specified was for A4 sandpaper.
You may modify it to what suits your sandpaper. There's a STEP file.
Inspired by Mini Sanding Block
by JustIgnorant
https://www.thingiverse.com/thing:4633924
Make sure you don't assign the seam line on the main sanding surface.
https://youtu.be/XL2iRvQN0nI
Print Settings
Printer:
PING 270
Rafts:
No
Supports:
No
Resolution:
0.2
Infill:
25%
Filament brand:
FILAMENT
Filament color:
WHATEVER
Filament material:
PLA
License
CC BY
Screwless EASY SANDING BLOCK
by gumo_design is licensed under the Creative Commons - Attribution license."
2757530,"Summary
Print Settings
Summary
This 3D printed glock block should make taking your glock or polymer80 apart way easier. Been looking for one of these tools but couldn't justify what they were asking. Print it out and see if there are modifications that you might want me to make. There is no need to print this at more than 20% infill, but it is up to the user.
Check it out on youtube at: https://youtu.be/gfmk8LB5wUM
Make sure to subscribe for updates and other things that I am printing.
Updates:
I uploaded a V5. What this did is increase the size of the holes and increase the amount of capture the frame would see. Original worked fine but I do like to make improvements. I also included a link to a video of the block being used.
https://youtu.be/Ed6PspErXU8
2-25-18: I changed the file to have a water mark and only uploaded the STL. Found my designs on other sites for sale with no credit given. stp files will not be posted for products that I plan to sell any longer.
Print Settings
Rafts:
No
Supports:
No
Resolution:
.02
Infill:
20%
Notes:
You will need to scale to 1000%, model built using Inventor.
Tags
glock
Glock 17
glock 19
glock perfection
guns
gunsmith
Polymer80
License
CC BY
Glock Block
by functionaldiyer is licensed under the Creative Commons - Attribution license."
3671006,"Summary
Print Settings
Summary
There are a number of sanding blocks on Thingiverse - so what's different about this one? First, it is designed to accommodate exactly 1/4 of a piece of 3M Sandpaper. Second, I tried to design some ergonomics into it.
Print Settings
Printer brand:
Prusa
Printer:
I3 MK3S
Rafts:
No
Supports:
No
License
CC BY
Sanding Block
by jeffsburton is licensed under the Creative Commons - Attribution license."
4750076,"Summary
Summary
Support me on Patreon

Follow me on


Tags
block
dead
death
door
hold
holder
house
Kenny
kill
park
south
stop
License
CC BY
Kenny Door Stop
by BODY-3D is licensed under the Creative Commons - Attribution license."
2110774,"Summary
Summary
Replicator block from Stargate. Reverse engineered for a student project.
Tags
block
replicator
stargate
License
CC BY
Stargate - Replicator Block
by StoneColdLoki is licensed under the Creative Commons - Attribution license."
864279,"Summary
Summary
The trigger pull test block slides into the clip area of an AR-15 for testing trigger pull.  It ensures your AR15 / M16 lower receiver will be protected from hammer damage. 
Tags
AR-15
AR15
block
fixture
guard
hammer
pull
test
trigger
License
CC BY-SA
AR-15 Trigger Pull Test Block
by martialmedia is licensed under the Creative Commons - Attribution - Share Alike license."
10549,"Summary
Instructions
Summary
This project began when my son chose to investigate block and tackle for his 1st grade science fair project.  I was going to zip down to the local Home Depot and buy the supplies, but then thought, â€œI should just print em!â€.  I iterated the design a couple of times before I printed the first full assembly.  Then printed 3 more full assemblies.  Works great!  You will see that there are two types of sheaves, a single and double.  The double actually should have been two separate thin sheaves next to each other within the pulley plates.  The rope had very little friction, so I don't think much advantage was lost.  Wooden dowels (1/4â€) were used to hold the hooks, eyes and sheaves between the side plates.  You can decide whether to use a hook or eye on each end.  
Instructions
Print the parts and assemble according to the drawing.  Light filing/sanding will be required to optimize the fit of the dowels.  Initially, I didn't use the #2 wood screws, the assembly snapped together.  Later, I added the wood screws.  Pre-drill the ends of the wooden dowels and don't stab the sh*t out of your finger (like I did) when you screw in the fasteners.  Refer to the pictures, route rope, lift something!  I used 1/8â€ diameter nylon rope.
Tags
education
featured
makerbot
useful
License
CC BY-SA
Block and Tackle - Pulleys
by SteveWall is licensed under the Creative Commons - Attribution - Share Alike license."
5171512,"Summary
Print Settings
Post-Printing
Summary
Penguin Peril is a fun game for all ages which can be played with a large group of people. The game consists of a frozen ice lake on which a perilous penguin sits. Players take turns to remove an ice block from the lake until the penguin falls. 
Set-Up:
Place the ice blocks into the ice lake and place the penguin in the middle of the lake. It is easier to reset the ice blocks with the frame turned upside down. 
Gameplay:
Using the hammer, each player takes turns knocking out one ice block from the frozen lake. Once a block has been hit by a player they cannot switch to a different ice block and must continue to hit the same block until it falls through the lake. 
Rules:
The youngest person goes first, then play moves clockwise. The Penguin cannot be touched or moved if it tips over during the game, play the penguin as it lies until it completely falls through the lake. Each player must remove one ice block to end their turn, this can result in multiple ice blocks falling through the lake.
Winner/Loser:
The player who makes the Penguin fall through the lake loses the game, all other player/s are joint winners.
https://youtu.be/1OBLY3GLNWo
Print Settings
Printer brand:
Creality
Printer:
Ender 3 Pro
Rafts:
No
Supports:
No
Resolution:
0.2mm
Infill:
0% - 20%
Filament brand:
Polymaker
Filament color:
PolySmooth™ Transparent, Black, White, Yellow, (PolyTerra™ Ice, Lavender, Fossil Grey)
Filament material:
PolyTerra™ PLA, PolySmooth™
Notes:
Ice Blocks = 31 Pieces
Legs = 6 Pieces
The Ice Blocks have been designed to print with 2 shells using a 0.4mm nozzle with an extrusion width of 0.48mm
If your ice blocks are not gripping properly, do not scale the file, instead increase your extrusion multiplier (flow) by 5% - For PLA I used 0.95 or 95% which delivered good results.
Ice Block Tolerance:
Print 1 Ice Block and measure with calipers, a good tolerance for the game is between 26.0mm - 26.3mm on all sides
Post-Printing
Polysher Tips
ICE BLOCKS
Print the Polyshing plate in PLA and place 13 Ice Blocks printed in PolySmooth™ on the plate. 
Load the plate into the Polysher and set the timer for 15 minutes. 
As soon as the polyshing cycle is finished place the plate with the ice blocks in front of a fan for best results. 
PENGUIN
Use a fine paint brush and some IPA (Isopropyl Alcohol) to join the Breast, Beak & Feet to the Penguin Body. Paint on a coat of IPA in the area where you will bond the pieces and let it soak in for 1 minute. Then join the pieces together and the IPA will chemically bond the PolySmooth™. After bonding let the penguin sit for 10 minutes before loading into the Polysher for a final spin. 
Run a 25-minute cycle to completely smooth the penguin and fully bond all pieces together. After polyshing immediately place the penguin in front of a fan. 
Tags
block
christmas
dice
game
hammer
Ice
Ice Block
ice game
penguin
penguin block
penguin peril
penguin trap
Polymaker
Polysher
PolySmooth
polyterra
License
CC BY
Penguin Peril
by Polymaker_3D is licensed under the Creative Commons - Attribution license."
2780851,"Summary
Print Settings
Post-Printing
Summary
Hello everybody!
I had bought a professional knife set at the last Black Friday sale on Amazon:
https://www.amazon.com/dp/B002ZCKIBM/ref=cm_sw_su_dp
the knive set didn’t come with a block, so I created one.
SAFETY FIRST!
I will speak about safety because this thing will be at home and knives may be dangerous, so I hope you follow the three important steps below:
1) Use magnets as described on the project, you can find them here:
https://www.amazon.it/Magnetastico%C2%AE-neodimio-frigorifero-permanente-interattiva/dp/B00Z7YVU8A
2) Use rubber pads; print them with TPU95 or another rubber filament
3) Create the ballast with the milling machine - the one in my project has a weight of 2.3Kg
You need this hardware:
Phillips flat head self tapping screw 4.8mm x 22mm: 2pcs
Phillips flat head self tapping screw 5.5mm x 25mm: 2pcs
Neodymium magnets 8mm x 3mm: 4 pcs
Check everything else on the PDF and pics.
UPDATE 1 MAY 2018:
Added base without support for those who are lucky to have a bigger print volume 
Print Settings
Printer brand:
Ultimaker
Printer:
Ultimaker 2
Rafts:
Yes
Supports:
Yes
Resolution:
0.1
Infill:
20%
Notes:
For the beginners: Follow the pics for printing position.
Post-Printing
Use cyanoacrylic glue to assemble feet, body, head together and all plugs with magnets in the holes as well.rnRemove additional support on the base.
Tags
chef
kitchen tool
knives
License
CC BY
SARACENO KNIFE BLOCK
by Nonsolo3D is licensed under the Creative Commons - Attribution license."
2396619,"Summary
Summary
-- IMPORTANT --Il s'agit là d'un outil de sécurité. Je ne suis pas ingénieur, mais un simple utilisateur d'imprimante 3D et à ce titre, si vous deviez vous blesser à cause du Push Block Light, ni moi ni Thingiverse ne pourrions être responsable. Si vous décidez d'imprimer le Push Block,Light vous prenez seul la responsabilité de l'utiliser à vos risques et périls.
Lorsque l'on souhaite juste pousser un bout de bois pour faire une découpe rapide, ma version réglable du Push Block (https://www.thingiverse.com/thing:2056511) n'est pas l'outil le plus rapide à utiliser.
Avec cette version light, aucun réglage n'est possible, mais elle suffit à faire le travail.
Il y a deux poignées de disponible : une en 20mm de large et la deuxième en 25mm de large. Vous pouvez choisir celle qui vous convient le mieux.
Les vis qui retiennent les crochets à l'arrière afin qu'ils puissent rester en place lorsque l'on manipule le Push Block Light, sont en Ø4 mm pour 30 mm de long. Le trou fait Ø3.5 mm et de cette façon, vous pouvez soit utiliser un taraud de Ø4 mm pour créer un pas de vis comme je l'ai fais, soit utiliser une vis de Ø3 mm avec un écrou. Dans tous les cas, ne visser pas trop fort, la pièce doit pouvoir coulisser, cette vis ne suffit aucun effort.
Pour la poignée vous devez utiliser un écrou M5 et un boulon M5 de 30mm.La poignée peut être tournée suivant un angle de 15°
Comme avec la version réglable, pour le revêtement anti-adhérant j'ai utilisé la même plaque de caoutchouc : http://www.leroymerlin.fr/v3/p/produits/plaque-en-caoutchouc-290-x-210-mm-e1400037406?queryredirect=a_fp_plaque_en_caoutchouc__290_x_210_mm&numpage=1
J'espère que vous aimerez cette version light.
Si cet objet vous plait, vous pouvez me payer une bière ou un café (tip designer). Merci ;)
English version
(sorry for my poor English)
-- WARNING --It is security tool. I am not an engineer, but a simple user of 3D printer and for this reason, if you injury you because of Push Block Light, neither me nor Thingiverse let us can be responsible. If you decide to print the Push Block Light, you take the responsibility to use it at your risks.
When you just want to push a piece of wood to make a quick cut, my adjustable version of the Push Block (https://www.thingiverse.com/thing:2056511) is not the fastest tool to use .
With this light version, no adjustment is possible, but it is enough to do the work.
There are two handles available: one in 20 mm wide and the second in 25 mm wide. You can choose the one that suits you best.
The screws that hold the hooks at the back so they can stay in place when handling the Push Block Light, are Ø4 mm for 30 mm long. The hole is Ø3.5 mm and this way you can either use a tap of Ø4 mm to create a screw thread as I did, or use a screw of Ø3 mm with a nut. In any case, do not screw too hard, the part must be able to slide, this screw is not enough effort.
For the handle you must use an M5 nut and an M5 bolt of 30 mm. The handle can be rotated at an angle of 15 °
Like with the adjustable version, for the non-skid coating I used the same rubber plate: http://www.leroymerlin.fr/v3/p/produits/plaque-en-caoutchouc-290-x-210-mm-e1400037406?queryredirect=a_fp_plaque_en_caoutchouc__290_x_210_mm&numpage=1
I hope you enjoy this light version.
If you like this item, you can buy me a beer or a coffee (tip designer). Thank you ;)
Tags
gripper
grr-ripper
Poussoir
Push block
ripper
router table
table saw
License
CC BY-NC-SA
Push Block Light
by Trobinou is licensed under the Creative Commons - Attribution - Non-Commercial - Share Alike license."
40539,"Summary
Instructions
Summary
Found this model and saw that some people were requesting a V8 Engine Block.  I found this one online and cut the bottom flat so it should print without support of any kind.
The front of this engine block is same as the rear.  I guess whoever modeled it didn't know the back of an engine block is different.
Instructions
Just scale it and print it.  You shouldn't need any support.  I'm in the process of printing it myself and will post my results when I'm finished.
Also if anyone can tell me what exactly this engine block is from I would like to update the info about it.
Original design: http://www.123dapp.com/123C-3D-Model/v8-Engine-Block/597837
Tags
3D
car
engine
model
V8
vehicle
License
CC BY
V8 - Engine Block
by MacGyver is licensed under the Creative Commons - Attribution license."
4910516,"Summary
Customization Options
Printing
Updates
Can I sell copies of this?
Summary
This Customizable Brick Block Box is based on the brick blocks from the original Super Mario Bros.
Thanks to the flexibility of OpenSCAD, this can be turned into a solid block, a cup, a container with a lid, or a tube with an open top and bottom - but with just a little scripting, it can be customized into many other remix projects!
https://youtu.be/XsQWnMtSShM
https://youtu.be/XsQWnMtSShM
Customization Options
Customization goes far beyond mere scaling.
You can set:
Width/depth of the block
Number of brick layers
Size of the chamfer between each brick
Object style (solid, tube, cup, lid)
Wall width
Brick pattern (same as rotating the object 90 degrees, but may be relevant in future updates)
Clearance
Enable/disable top layer brick pattern
Enable/disable bottom layer brick pattern
Printing
If your printer can print 45 degree overhangs, this can be printed without supports.
By default, the block has a smooth bottom. While it can be printed with a brick texture on the bottom, you must have very good print bed adhesion for this to look good. curling on the bottom layer can be an issue.
Updates
July 19th, 2021
A new option has been added to mimic modern style ""3D Mario"" blocks. This is currently the default option. Idea and updated script provided by Joeri Noort.
July 21st, 2021
A new option has been added to chamfer the outer corners of the block. By default, this option is off.
July 22nd, 2021
The height of the lid lip is now customizable. A longer lip will add extra grip between parts.
The corners of the lid lip are now chamfered.
Feb 19th, 2022
A new Block Style option has been added: Wall. This style is only 1 brick thick.
Can I sell copies of this?
Yes! This project was shared under the Creative Commons - Attribution license.
This license allows selling copies, but you must provide proper attribution, as detailed in the license itself.
Please note that any other projects linked here (remixes or related projects) may have a different license. Please respect those licenses.
Click here for attribution examples
Tags
block
box
brick
container
customizable
mario
nintendo
openscad
License
CC BY
Customizable Brick Block Box
by 3d-printy is licensed under the Creative Commons - Attribution license."
6148948,"Summary
Print Settings
Summary
An anchor bracket for the top corner of a brick or concrete block, which can be used at both ends of a block wall to ensure it's level. 
Simply run a builder's line or string between the two end brackets, once the end blocks have been placed in mortar, and all your other blocks in between can be aligned to the string.
You'll need to print two brackets, and mirror one of them so you have opposite left and right corners. No print supports are required.
Print Settings
Supports:
No
Tags
block
diy
string
tool
License
CC BY-NC
Builder's block line corner anchor bracket
by 3DAlienWorlds is licensed under the Creative Commons - Attribution - Non-Commercial license."
4203,"Summary
Summary
Printing a cube is a good way to begin calibrating your machine, but it only gives you so much information. This is a slightly more advanced test that allows you to confirm your machine scale is properly calibrated by measuring 3 different lengths in each axis. 
You can confirm that the narrow leg is 10mm, the middle cube is 20mm and the long length is 40mm along each axis. If it is over, but it is off by about the same amount at each measurement point (say 11, 21 and 41mm), then you are seeing the results of material expansion or another problem. If it is off by a relative amount (say 11, 22 and 44mm), you know your scale settings are wrong for that axis.
Tags
calibration
License
Calibration block
by kludgineer is licensed under the GNU - GPL license."
1132761,"Summary
Print Settings
Summary
Simple block and tackle-model for lightweight items.
Designed for a 4mm rope
You need:
Hex- or allenscrews
M5x35 (2pc.)
M5x55 (1pc.)
M5x70 (1pc.)
Self-tighten nuts M5 (4pc.)
Washers for M5 (8pc.)
Carabiner 5mm (2pc.)
DO NOT USE IT FOR HEAVY WEIGHTS! SAFETY FIRST!  
Print Settings
Printer:
Flashforge Finder
Rafts:
Doesn't Matter
Supports:
Doesn't Matter
Resolution:
0.2mm
Infill:
min.30%
Notes:
min. 3 shells outline
Tags
block
Flaschenzug
heben
rope
Seil
tackle
License
CC BY-SA
Block and Tackle - Flaschenzug
by microcut is licensed under the Creative Commons - Attribution - Share Alike license."
4242649,"Summary
Print Settings
Summary
Spring is in the air, so its time to plant some seeds and grow some veggies!
Soils blocks are an excellent way to sow seeds indoors or in the greenhouse to prepare for planting outside. You don't need a lot of plastic pots, can quickly plant a lot of seeds, and most importantly, plants in soil blocks don't get root bound like they do in pots, so get less transplant shock once you plant them in the garden.

This set contains three different size blockers:
Large 5x5x6 cm soil blocks with a dimple on top for the seeds
Small 3.5x3.5x4 cm soil blocks for smaller seeds.
Micro 1.8cm soil blocks for germinating seeds indoors that will be planted out directly into the garden or transplant into the large soilblocker (use the square nub)
Separate requested designs with special dimensions:
XL 6.5x6.5cm soil block maker for extra large blocks
1x4 Large block maker for bulk making blocks

How to make a soil block:
Make a fine potting soil in a bucket. You can mix your own but potting mix works fine. make sure there are no big pieces of wood or fiber; you could print a sieve if needed.
Water the soil thoroughly. The soil needs to be really wet but not muddy. If you can make a ball in your hand that keeps it shape, and if you can squeeze water out the ball with your fist it's wet enough.
Fill the blocker by pressing it into the soil, or fill with your hands until it is completely full.
Put the blocker in a shallow tray, press the plunger to compress the soil a bit extra, then raise the mantle while keeping light pressure on the plunger.
You now have a soil block! Seed it, lightly cover the hole with some extra soil if needed. The block needs to be watered after about two days.



Icon made by Freepik from www.flaticon.com
Print Settings
Printer brand:
Prusa
Printer:
I3 MK3S
Rafts:
No
Supports:
No
Resolution:
.3
Infill:
20%
Notes:
Files print in-place without extra supports. tested at .3 mm
When printing the large blocker you can add the bed adhesion ears to the corners or add a brim. (only necessary if you have adhesion issues)
The microblocker prints up-side down as in the STL, after printing remove the breakaway supports. Make sure thin line and perimeter bridge detection are turned on.
Tags
block
maker
soil
License
CC BY
Soil Blocker Set - print in place
by BasD is licensed under the Creative Commons - Attribution license."
2555789,"Summary
Print Settings
Summary
Mario Question Block Planter 
200x200x200 outside
180x180x180 inside
Support only for holes
resolution block - 0.15
resolution questionmark - 0.1
Print Settings
Printer brand:
Ultimaker
Printer:
Ultimaker 2
Rafts:
No
Supports:
Yes
Resolution:
0.15-0.1
Infill:
8%
Tags
block
mario
planter
Super Mario
License
CC BY-NC
Mario Question Block Planter
by OssiPrinting is licensed under the Creative Commons - Attribution - Non-Commercial license."
2540104,"Summary
Summary
Step clamp and matching block for CNC table work holding.
Fusion 360 Design: http://a360.co/2wytnOh
Tags
block
clamp
cnc
holder
License
CC0
Step clamp and block
by ChipMate is licensed under the Creative Commons - Public Domain Dedication license."
25344,"Summary
Instructions
Summary
Hocus Pocus! You present your audience with six colored blocks, each one with a hole through its face.  Your audience inspects the blocks as well as the box you will place them in and the pin you will pierce them with.  A volunteer selects two of the six blocks.  After placing all six blocks into the box,  you pierce the box and all the blocks with a pin.  Waving your hand over the box, you say a magic word.  Turning the box upside down, the lid falls off and out drops the two chosen blocks!  But wait the pin is still running through the box with the remaining blocks still pinned in place!
See the demo video http://youtu.be/pmZhGH7pSUo
Print this magic trick along with Thing 24719,
http://www.thingiverse.com/thing:24719
and put on an impromptu magic show!  You'll be sure to amaze your friends and family.
Instructions
Print either the ""small"" or ""large"" version of the trick.  I recommend using the small version as the smaller blocks are less likely to tip over as you load them into the box.  While there's nothing wrong with them tipping over, it is annoying and makes it look like you are fumbling or doing something tricky.  On the other hand, if you want such an effect -- then use the large version! 
The large version uses six 20x20mm blocks while the small version uses six 20x14mm blocks.  Not surprisingly, it will take you less time to print the smaller version.
Small Version
Print pin.stl (same file works for either the small or large version).
Print six copies of small-block.stl.  It looks best if you print each one a different color.
Print the box top and bottom: use either small-box.stl or the individual small-lid.stl and small-bottom.stl files.  If you have problems with the print curling at the edges, then you may be better off printing the two pieces separately as that will have them closer to the center of your build platform.
You can use the magic-blocks.scad file to tweak any of the parts to your liking.
Large Version
Print pin.stl.
Print six copies of larger-block.stl.  The trick looks best if you print each one a different color.
Print the box top and bottom: use either large-box.stl or the individual large-lid.stl and large-bottom.stl files.  If you have problems with the print curling at the edges, then you may be better off printing the two pieces separately as that will have them closer to the center of your build platform.
You can use the magic-blocks.scad file to tweak any of the parts to your liking.
Performing the Trick
To perform the trick,
Start with the blocks in the box with the pin running through them.  Show the audience how the pin traps the blocks in place, preventing their removal.
Remove the pin and dump the blocks out.  Allow the audience to inspect the blocks, box and pin.
Choose a volunteer from the audience to select two of the six blocks.
Using the lid to obscure the audience's view, return all six of the blocks to the box.  However, place the two selected blocks in at 90 degrees from the other blocks:
| | |===| | |
| | |===| | |
     ^^^ Two selected blocks
 ^^^      ^^^ Remaining 4 blocks
Close the box with the lid.
Pierce the blocks with the pin,
  | | |===| | |
----------------o  Pin
  | | |===| | |
Show the audience that all the blocks, including the chosen ones, are still in the box by letting them see the blocks through the peep holes in the box's lid and bottom.
Turn the box upside down but holding the lid in place.
Release the lid,  allowing it and the two selected blocks to magically drop out of the box.
Show that the other blocks remain pinned!  Jiggle the box a little if you need to prevent the audience from seeing the large gap left behind by the two selected blocks.  Point being to not have them realize that those two blocks were put in sideways.
Take a bow or begin another trick such as Thing 24719, the magic coin piercing trick which you can also print!
Tags
magic
openscad
toys
trick
License
CC BY-SA
Magic Block Piercing Trick
by dnewman is licensed under the Creative Commons - Attribution - Share Alike license."
2756873,"Summary
Print Settings
Summary
Snap together sunglasses holder for ""spy"" sunglasses found cheap on Ebay.
Print Settings
Printer:
Geeetech i3 Pro B
Rafts:
No
Supports:
Yes
Resolution:
0,2
Infill:
10%
Notes:
Printed in Polymaker polymax
Tags
block
glasses
hanger
ken
modular
organizer
snap
sunglass
License
CC BY-NC
Snap together sunglasses holder
by rockah is licensed under the Creative Commons - Attribution - Non-Commercial license."
570728,"Summary
Instructions
Summary
Bench block for gunsmithing.
Instructions
Bench block for gunsmithing. Print in a material with a high impact resistance with high or 100% infill.
Tags
gunsmith
tool
License
CC BY-SA
Bench Block
by entomophile is licensed under the Creative Commons - Attribution - Share Alike license."
4353476,"Summary
Print Settings
Post-Printing
Summary
To continue in mario world and because my son ask me, I've design two versions of block box.
On my picture I decrease the size by 50%. the original size is 100mm by 100mm by 100mm.
print, paint and enjoy ;)
if you like my job leave a tip ;)
Print Settings
Printer brand:
Prusa
Printer:
I3 MK3S
Rafts:
No
Supports:
No
Resolution:
0.05-0.20
Infill:
5%-15%
Filament brand:
doesn't matter
Filament material:
PLA
Notes:
Just print in your favorite résolution. for Thread version be aware to not used more than 0.20.
Use brown filament if you don't want to paint it.
Post-Printing
Sand if you want and make a beautiful paint with or without airbrush.
Tags
block
box
mario
Mario Bros
License
CC BY-NC
Mario block box
by GedeonLab is licensed under the Creative Commons - Attribution - Non-Commercial license."
12783,"Summary
Instructions
Summary
Remember those self-replicating machines in the Stargate series?  The ones that want to destroy the universe by converting everything into more of themselves?  This file will let you make them on your own self-replicating machine.
http://stargate.wikia.com/wiki/Replicator
EDIT Added a block made by ""8perf"" on the Replica Prop Forum as ReplicatorV2
Instructions
10 print REPLICATOR.STL
20 GOTO 10
Tags
prop
replicator
stargate
tv
License
CC BY-SA
Stargate Replicator block
by SevensThree is licensed under the Creative Commons - Attribution - Share Alike license."
5246626,"Summary
Summary
Sanding Block. Suitable for 1 inch emery tape
Tags
sanding block
sanding tool
License
CC BY
Sanding Block
by The_Engingeer is licensed under the Creative Commons - Attribution license."
4679569,"Summary
Print Settings
Summary
Hello,
Just Add Filament offers kits and free 3d models that combine into awesome projects.
Get your hardware or electronics kits here: https://www.JustAddFilament.com
Mini Switch Lamp - Mine Craft Cube
Runs on cr1220
https://justaddfilament.com/product/mini-switch-lamp/
Signup to our newsletter to see when new models are released for your kits.
Project kits:
Joule Theif Flashlights        -available now
Joule Theif Lamps              -coming soon
Mini Switch Lamps               -available now
Light Up Keychains              -available now
Light Up Wands                   -available now
Useless Do Nothing Boxes         -available now
Tensegrity Tables                 -coming very soon
Some models only require a 3d printer!
Star Wars AT-AT kitcard           -available now
3d source files available at:
https://www.JustAddFilament.com
Print Settings
Printer brand:
Creality
Printer:
Ender 3
Rafts:
No
Supports:
Yes
Resolution:
0.20
Infill:
20%
Filament brand:
3d solutech
Filament color:
Black
Filament material:
pla
Tags
block
christmas
craft
cube
diy
filament
gift
jaf
jaf3d
Justaddfilament
kit
lamp
LED
LED light
light
mine
Minecraft
miniature
ornament
pcb
switch
License
CC BY-NC-SA
Mini Switch Lamp - Mine Craft Cube
by JustAddFilament is licensed under the Creative Commons - Attribution - Non-Commercial - Share Alike license."
